,Unnamed: 0,size,isEmpty,peek_obj_type,size_p,isEmpty_p,peek_obj_type_p,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
0,0,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,12,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '40', '41']",0,
1,1,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
2,2,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
3,3,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,3,"['33', '38', '43']",0,
4,6,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
5,12,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
6,13,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
7,22,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,4,"['8', '30', '33', '38']",0,
8,23,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,26,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45', '47']",0,
9,25,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
10,26,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
11,34,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,2,"['30', '43']",0,
12,35,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,26,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45', '47']",0,
13,38,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
14,39,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
15,40,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
16,49,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,19,"['3', '7', '8', '9', '11', '17', '18', '25', '26', '27', '28', '29', '30', '34', '35', '39', '42', '46', '47']",0,
17,50,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['33', '38', '42', '47']",0,
18,51,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,9,"['3', '8', '10', '16', '30', '34', '35', '39', '46']",0,
19,52,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,7,"['8', '30', '33', '38', '42', '43', '47']",0,
20,56,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
21,57,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
22,58,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,2,"['33', '38']",0,
23,59,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
24,60,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
25,64,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
26,65,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
27,66,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['33', '38']",0,
28,67,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
29,85,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,3,"['33', '38', '43']",0,
30,86,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
31,90,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,26,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45', '47']",0,
32,127,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['33', '38']",0,
33,128,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
34,142,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
35,156,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
36,256,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
37,286,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
38,299,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
39,335,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
40,336,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
41,385,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,4,"['8', '30', '33', '38']",0,
42,386,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,9,"['3', '10', '16', '34', '35', '39', '42', '46', '47']",0,
43,387,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,3,"['33', '38', '43']",0,
44,596,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,4,"['8', '10', '16', '30']",0,
45,597,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
46,654,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['10', '16']",0,
47,655,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
48,825,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,2,"['33', '38']",0,
49,826,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
50,881,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['10', '16']",0,
51,882,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
52,883,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
53,884,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
54,1142,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,3,"['33', '38', '43']",0,
55,1223,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
56,1255,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,2,"['33', '38']",0,
57,1293,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['33', '38', '42', '47']",0,
58,1294,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,9,"['3', '8', '10', '16', '30', '34', '35', '39', '46']",0,
59,1390,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['10', '16', '42', '47']",0,
60,1391,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
61,1456,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,4,"['8', '30', '33', '38']",0,
62,1457,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,9,"['3', '10', '16', '34', '35', '39', '42', '46', '47']",0,
63,1564,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,4,"['8', '10', '16', '30']",0,
64,1565,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
65,1625,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
66,1696,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,2,"['10', '16']",0,
67,1697,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
68,1772,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""",0,,2,"['33', '38']",0,
69,1773,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
70,1790,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,3,"['33', '38', '43']",0,
71,1791,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
72,2128,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
73,2180,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
74,2181,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
75,2277,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,4,"['8', '30', '33', '38']",0,
76,2771,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45', '47']",0,
