,Unnamed: 0,size,isEmpty,peek_obj_type,size_p,isEmpty_p,peek_obj_type_p,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
77,2994,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,2,"['8', '30']",0,
78,3075,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,9,"['3', '10', '16', '34', '35', '39', '42', '46', '47']",0,
79,3396,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
80,3611,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,2,"['10', '16']",0,
81,3612,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,0,,0,
82,3685,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
83,3686,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,2,"['8', '30']",0,
84,3718,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
85,3911,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,6,"['8', '10', '16', '30', '42', '47']",0,
86,4032,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,3,"['33', '38', '43']",0,
87,5018,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,4,"['8', '10', '16', '30']",0,
88,5189,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
89,5946,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
90,5947,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
91,5977,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,2,"['10', '16']",0,
92,6037,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['33', '38']",0,
93,6038,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
94,6119,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['33', '38']",0,
95,6120,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
96,6242,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
97,6243,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
98,6260,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.object""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
99,6261,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
100,6323,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['33', '38']",0,
101,6464,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.integer""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['10', '16']",0,
102,6465,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
103,6539,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.integer""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
104,6540,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
105,6769,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['8', '30', '42', '47']",0,
106,6844,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,6,"['8', '30', '33', '38', '42', '47']",0,
107,7742,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
108,7743,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['8', '30']",0,
109,8951,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['10', '16']",0,
110,8952,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
111,9010,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,2,"['8', '30']",0,
112,9011,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
113,9653,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,9,"['3', '10', '16', '34', '35', '39', '42', '46', '47']",0,
114,10151,"size == ""6.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,2,"['8', '30']",0,
115,10152,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45', '47']",0,
116,11969,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
117,12129,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,2,"['10', '16']",0,
118,12277,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
119,13478,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
120,13479,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,3,"['33', '38', '43']",0,
121,14107,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,4,"['8', '30', '33', '38']",0,
122,15362,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45', '47']",0,
123,15984,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,4,"['8', '10', '16', '30']",0,
124,15985,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
125,17433,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,0,,0,
126,19118,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""",0,,2,"['8', '30']",0,
127,19119,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
128,19166,"size == ""6.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['8', '30']",0,
129,19167,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
130,19226,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['33', '38']",0,
131,19227,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
132,20645,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
133,21395,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""",0,,0,,0,
134,21940,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,11,"['3', '8', '10', '16', '30', '34', '35', '39', '42', '46', '47']",0,
135,23159,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.character""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""",0,,1,['43'],0,
136,23160,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""",0,,25,"['0', '1', '2', '4', '5', '6', '11', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
137,23468,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['8', '30', '42', '47']",0,
138,23469,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['8', '30', '42', '47']",0,
139,25127,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.integer""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['33', '38']",0,
140,25128,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
141,25136,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,2,"['33', '38']",0,
142,26827,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,25,"['0', '1', '2', '4', '5', '6', '10', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
143,28845,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.boolean""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['10', '16']",0,
144,30756,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
145,30757,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
146,30889,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.short""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,2,"['42', '47']",0,
147,30890,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
148,31024,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""",0,,4,"['10', '16', '42', '47']",0,
149,31167,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
150,32653,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.integer""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,15,"['3', '7', '9', '11', '17', '18', '25', '26', '27', '28', '29', '34', '35', '39', '46']",0,
151,32654,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""",0,,25,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '38', '40', '41', '44', '45']",0,
152,33089,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,0,,0,
153,34232,"size == ""5.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,0,,0,
154,34233,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""",0,,24,"['0', '1', '2', '4', '5', '6', '12', '13', '14', '15', '19', '20', '21', '22', '23', '24', '31', '32', '36', '37', '40', '41', '44', '45']",0,
155,35695,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.integer""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""",0,,2,"['33', '38']",0,
156,55374,"size == ""2.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,7,"['3', '10', '16', '34', '35', '39', '46']",0,
157,60169,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""",0,,2,"['33', '38']",0,
